"","statenum","state","legyear","X","percent5","Rperc","marginshift","rmarginshift","minwage","standmin","marginshift.10","rmarginshift.10","tax","standtax","standtaxlag1","indtax","taxdrop","labor","gverif","policy","landuse","occ","ocourts2","Frtp","frps","frent","findex","knpindex","kpacs","nlabel","nprice","nunfair","banstate","bancorp","bancorpunion","deepsouth","postcit","datayearlag2","datayarlag1","gdplag2","changegdp2","gdplag1","changegdp1","house","sen","dwnom","dwnomfull","unionmem","unemploylag1","firmslag","datayeardef","deficitlag1","tax09","tax08","tax07","tax06","tax05","tax04","tax03","tax02","tax01","tax00","indtaxrev","standintax"
"195",13,"MD",2017,722,NA,NA,NA,NA,NA,NA,NA,NA,-8.25,0.3125,0.3125,5.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,43200,28.25,55404,NA,-0.915,-0.836,-0.8755,-0.8755,310,4.6,2827,2016,-783715,0.3125,0.3125,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,0.416666667,-5.75,0.567669172932331
"196",14,"ME",2003,746,16.29139073,46.47114475,0.021064602,0.021064602,6.25,0.543478261,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,37705,0.198912611,37780,1.514028587,-0.444,-0.26,-0.352,-0.352,73,4.1,2889,2002,-12171.33385,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"197",14,"ME",2004,747,16.29139073,46.47114475,0.021064602,0.021064602,6.35,0.528985507,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,37780,1.514028587,38352,-1.15248227,-0.444,-0.26,-0.352,-0.352,64,4.8,2849,2003,-67461.26485,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"198",14,"ME",2005,748,17.07663198,48.45789972,0.010345355,0.010345355,6.5,0.507246377,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,38352,-1.15248227,37910,1.577420206,-0.266,-0.581,-0.4235,-0.4235,69,4.8,2848,2004,-361728.6527,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"199",14,"ME",2006,749,17.07663198,48.45789972,0.010345355,0.010345355,6.75,0.471014493,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,0.356230641,0,0.722159792,0.340516211,0.916666667,0.5161055,0,-45,0,1.5,2,1,0,-1,-1,0,0,0,0,0,2004,2005,37910,1.577420206,38508,1.137425989,-0.266,-0.581,-0.4235,-0.4235,69,4.9,2884,2005,-191103.6905,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"200",14,"ME",2007,750,17.07663198,44.15326396,0.073852537,0.073852537,7,0.434782609,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,38508,1.137425989,38946,0.878138962,-0.632,-0.547,-0.5895,-0.5895,67,4.5,2912,2006,-339213.8528,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"201",14,"ME",2008,751,17.07663198,44.15326396,0.073852537,0.073852537,7.25,0.398550725,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,0.500377838,0,0.757992903,0.340516211,1,0.6471187,0,-45,0,1.5,2,1,0,-1,-1,0,0,0,0,0,2006,2007,38946,0.878138962,39288,-0.832315211,-0.652,-0.547,-0.5995,-0.5995,71,4.5,2984,2007,-400411.6231,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"202",14,"ME",2009,752,16.72658468,39.30936613,0.110256558,0.110256558,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2007,2008,39288,-0.832315211,38961,0.328533662,NA,NA,NA,-0.5995,63,4.8,2997,2008,35354.53554,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"203",14,"ME",2010,753,16.72658468,39.30936613,0.110256558,0.110256558,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,6.85,0,0.482576289,0,0.757589575,0.340516211,1,0.6021949,0,-45,0,1.5,2,1,0,-1,-1,0,0,0,0,1,2008,2009,38961,0.328533662,39089,-2.438026043,NA,NA,NA,-0.5995,63,7.4,2966,2009,508.0411301,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-6.85,0.484962406015038
"204",14,"ME",2011,754,8.25922422,54.06811731,0.061710629,-0.061710629,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2009,2010,39089,-2.438026043,38136,-1.447451227,0.337,0.407,0.372,0.372,63,8.2,2974,2010,-200961.8671,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"205",14,"ME",2012,755,8.25922422,54.06811731,0.061710629,-0.061710629,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,8.5,0,0.483759817,0,0.828167525,0.09320979,1,0.7430066,0,-45,0,1.5,2,1,0,-1,-1,0,0,0,0,1,2010,2011,38136,-1.447451227,37584,-1.567156237,0.364,0.333,0.3485,0.3485,64,8.1,3024,2011,-315138.6549,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-8.5,0.360902255639098
"206",14,"ME",2013,756,18.83632923,40.63386945,0.044073823,0.044073823,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,7.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2011,2012,37584,-1.567156237,36995,-1.329909447,-0.792,-0.685,-0.7385,-0.7385,64,7.7,3021,2012,-88302.35917,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-7.95,0.402255639097744
"207",14,"ME",2014,757,18.598234,40.03863135,0.044073823,0.044073823,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,7.95,0,0.48463196,0,0.825387069,0.09320979,1,0.8193296,0,-45,0,1.5,2,1,-0.05,-1,-1,0,0,0,0,1,2012,2013,36995,-1.329909447,36503,-3.295619538,-0.792,-0.716,-0.754,-0.754,62,7.1,3114,2013,-331859.4252,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-7.95,0.402255639097744
"208",14,"ME",2015,758,15.85619678,51.08798486,0.042503299,-0.011911324,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,7.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2013,2014,36503,-3.295619538,35300,-3.988668555,-0.792,-0.716,-0.754,-0.754,64,6,3166,2014,27885.11892,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-7.95,0.402255639097744
"209",14,"ME",2016,759,NA,NA,NA,NA,7.5,0.362318841,0.110256558,0.110256558,-8.93,0.255833333,0.255833333,7.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2014,2015,35300,-3.988668555,33892,14.83830993,-0.792,-0.716,-0.754,-0.754,65,4.9,3226,2015,-495008.1301,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-7.15,0.462406015037594
"210",14,"ME",2017,760,NA,NA,NA,NA,NA,NA,NA,NA,-8.93,0.255833333,0.255833333,7.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,33892,14.83830993,38921,NA,-0.792,-0.716,-0.754,-0.754,65,3.8,3226,2016,-335817,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,0.255833333,-7.15,0.462406015037594
"211",15,"MO",2003,860,9.626488631,57.01912667,0.063602006,-0.063602006,5.15,0.702898551,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,41926,-0.782330773,41598,1.456800808,0.806,0.704,0.755,0.755,336,5.3,1520,2002,845525.1377,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"212",15,"MO",2004,861,9.626488631,57.01912667,0.063602006,-0.063602006,5.15,0.702898551,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,41598,1.456800808,42204,-0.454933182,0.809,0.704,0.7565,0.7565,315,5.4,1515,2003,-282093.8104,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"213",15,"MO",2005,862,10.7271743,63.57813064,0.105167235,-0.105167235,5.15,0.702898551,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,42204,-0.454933182,42012,2.632581167,0.901,0.826,0.8635,0.8635,290,5.5,1506,2004,713059.1538,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"214",15,"MO",2006,863,10.7271743,63.57813064,0.105167235,-0.105167235,5.15,0.702898551,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,0.681758411,0,0.283385885,0.683997351,0.083333333,-0.4037597,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,2004,2005,42012,2.632581167,43118,-1.291803887,0.864,0.873,0.8685,0.8685,284,5.9,1525,2005,91255.543,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"215",15,"MO",2007,864,12.5676651,59.10321184,0.065330324,-0.065330324,6.5,0.507246377,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,43118,-1.291803887,42561,0.542750405,0.859,0.826,0.8425,0.8425,275,4.9,1574,2006,-1048379.619,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"216",15,"MO",2008,865,12.5676651,59.10321184,0.065330324,-0.065330324,6.65,0.485507246,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,0.721021254,0,0.352198343,0.679875577,0.083333333,-0.4595935,1,-0.75,0,1,0,0,0,-1,0,0,0,0,0,0,2006,2007,42561,0.542750405,42792,0.032716396,0.843,0.794,0.8185,0.8185,285,4.9,1571,2007,-656354.6081,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"217",15,"MO",2009,866,8.33634067,61.12414291,0.114176417,-0.114176417,7.25,0.398550725,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2007,2008,42792,0.032716396,42806,-0.38078774,NA,NA,NA,1.056,234,5.4,1614,2008,-691547.9612,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"218",15,"MO",2010,867,8.33634067,61.12414291,0.114176417,-0.114176417,7.25,0.398550725,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,0.721021254,0,0.525706417,0.679875577,0.333333333,-0.4346734,1,-0.75,0,1,0,0.5,0,-1,0,0,0,0,0,1,2008,2009,42806,-0.38078774,42643,-1.407030462,NA,NA,NA,1.056,244,8.2,1619,2009,959315.3487,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"219",15,"MO",2011,868,6.55900397,70.75063155,0.203588379,-0.203588379,7.25,0.398550725,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2009,2010,42643,-1.407030462,42043,-1.479437719,NA,NA,NA,1.056,275,9.8,1619,2010,80569.88908,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"220",15,"MO",2012,869,6.55900397,70.75063155,0.203588379,-0.203588379,7.25,0.398550725,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,0.714385738,0,0.595172955,0.675753804,0.333333333,-0.417654,1,-1.5,0,1,0,0.5,0,-1,0,0,0,0,0,1,2010,2011,42043,-1.479437719,41421,-0.181067574,NA,1.056,1.056,1.056,224,9.1,1659,2011,-983021.7007,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"221",15,"MO",2013,870,7.542403465,69.03644894,0.184365184,-0.184365184,7.35,0.384057971,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2011,2012,41421,-0.181067574,41346,1.388284235,NA,1.056,1.056,1.056,219,7.3,1668,2012,-297359.8279,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"222",15,"MO",2014,871,7.486631016,68.93048128,0.183929695,-0.183929695,7.5,0.362318841,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,0.695550671,0,0.674256827,0.690866974,0.333333333,-0.1872464,1,-3.75,0,1.5,0,0.5,0,-1,0,0,0,0,0,1,2012,2013,41346,1.388284235,41920,-2.072996183,NA,1.062,1.062,1.062,214,6.7,1703,2013,-1160730.571,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"223",15,"MO",2015,872,4.781667268,72.65427643,0.367280594,-0.367280594,7.65,0.34057971,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2013,2014,41920,-2.072996183,41051,-1.848919637,NA,1.062,1.062,1.062,230,6.5,1725,2014,-606717.8613,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"224",15,"MO",2016,873,NA,NA,NA,NA,7.65,0.34057971,0.114176417,-0.114176417,-6.25,0.479166667,0.479166667,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2014,2015,41051,-1.848919637,40292,7.507693835,NA,1.062,1.062,1.062,262,5.5,1781,2015,-1272926.371,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"225",15,"MO",2017,874,NA,NA,NA,NA,NA,NA,NA,NA,-6.25,0.479166667,0.479166667,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,40292,7.507693835,43317,NA,NA,1.062,1.062,1.062,262,4.5,1781,2016,-656732,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,0.479166667,-6,0.548872180451128
"226",16,"MS",2003,898,4.933795713,30.83228248,0.726542285,0.726542285,5.15,0.702898551,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2001,2002,31786,-1.947398226,31167,1.671639876,0.14,0.56,0.35,0.35,55,6.7,2706,2002,-279034.0518,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"227",16,"MS",2004,899,2.332912989,39.59646911,0.234917873,0.234917873,5.15,0.702898551,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2002,2003,31167,1.671639876,31688,-0.094673062,0.267,0.542,0.4045,0.4045,53,6.6,2701,2003,-352667.684,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"228",16,"MS",2005,900,2.332912989,39.59646911,0.234917873,0.234917873,5.15,0.702898551,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2003,2004,31688,-0.094673062,31658,4.643376082,0.257,0.544,0.4005,0.4005,77,5.6,2685,2004,83584.03579,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"229",16,"MS",2006,901,2.332912989,39.59646911,0.234917873,0.234917873,5.15,0.702898551,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,0.900649626,0,0.435386907,0.629040369,0.333333333,0.4853518,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,2004,2005,31658,4.643376082,33128,-3.281212268,0.247,0.572,0.4095,0.4095,60,6.7,2708,2005,-393704.562,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"230",16,"MS",2007,902,2.332912989,39.59646911,0.234917873,0.234917873,5.85,0.601449275,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2005,2006,33128,-3.281212268,32041,-1.647888643,0.247,0.626,0.4365,0.4365,72,7.9,2770,2006,-1104982.633,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"231",16,"MS",2008,903,3.972257251,40.55800757,0.185581311,0.185581311,6.55,0.5,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,0.900649626,-1,0.436610571,0.381733948,0.333333333,0.6216469,1,0,0,0,0,1,0,-1,0,0,0,0,1,0,2006,2007,32041,-1.647888643,31513,-2.221305493,0.247,0.557,0.402,0.402,57,6.3,2795,2007,-1609494.155,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"232",16,"MS",2009,904,3.972257251,40.55800757,0.185581311,0.185581311,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2007,2008,31513,-2.221305493,30813,-0.986596566,0.247,0.557,0.402,0.402,49,6,2859,2008,-561093.7101,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"233",16,"MS",2010,905,3.972257251,40.55800757,0.185581311,0.185581311,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,0.900649626,-1,0.50641219,0.381733948,0.333333333,0.6759887,1,0,0,0,0,1,0,-1,0,0,0,0,1,1,2008,2009,30813,-0.986596566,30509,-1.212756891,0.247,0.572,0.4095,0.4095,46,8.3,2814,2009,241912.2515,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"234",16,"MS",2011,906,3.972257251,40.55800757,0.185581311,0.185581311,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2009,2010,30509,-1.212756891,30139,-3.593350808,0.247,0.576,0.4115,0.4115,54,10.8,2794,2010,-406501.6565,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"235",16,"MS",2012,907,6.573139975,54.66582598,0.094103067,-0.094103067,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,0.900649626,-1,0.613390846,0.505387158,0.333333333,1.011034,1,0,0,2.25,0,1,0,-1,0,0,0,0,1,1,2010,2011,30139,-3.593350808,29056,-0.688325991,0.476,0.775,0.6255,0.6255,48,10,2843,2011,-995975.0271,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"236",16,"MS",2013,908,6.573139975,54.66582598,0.094103067,-0.094103067,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2011,2012,29056,-0.688325991,28856,1.074299972,0.53,0.775,0.6525,0.6525,38,9.2,2840,2012,-618025.447,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"237",16,"MS",2014,909,6.327272728,53.78181818,0.05305701,-0.05305701,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,0.900649626,-1,0.684475762,0.505387158,0.333333333,1.208313,1,0,0,2.25,0,1,0,-1,0,0,0,0,1,1,2012,2013,28856,1.074299972,29166,0.312007132,0.53,0.775,0.6525,0.6525,38,8.9,2899,2013,-511746.1835,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"238",16,"MS",2015,910,6.327272728,53.78181818,0.05305701,-0.05305701,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2013,2014,29166,0.312007132,29257,-1.855966094,0.53,0.775,0.6525,0.6525,60,7.9,2955,2014,-533540.6671,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"239",16,"MS",2016,911,NA,NA,NA,NA,7.25,0.398550725,0.185581311,0.185581311,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2014,2015,29257,-1.855966094,28714,11.02946298,0.53,0.775,0.6525,0.6525,73,6.6,3020,2015,-408168.3474,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"240",16,"MS",2017,912,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.583333333,0.583333333,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2015,2016,28714,11.02946298,31881,NA,0.53,0.775,0.6525,0.6525,73,6.1,3020,2016,-966232,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"241",17,"NE",2003,1886,NA,NA,NA,NA,5.15,0.702898551,NA,NA,-7.81,0.349166667,0.349166667,6.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,50631,1.439829354,51360,-3.487149533,NA,0.395,0.395,0.395,64,3.6,1070,2002,110573.0961,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,-6.68,0.497744360902256
"242",17,"NE",2004,1887,NA,NA,NA,NA,5.15,0.702898551,NA,NA,-7.81,0.349166667,0.349166667,6.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,51360,-3.487149533,49569,-3.219754282,NA,0.395,0.395,0.395,69,3.8,1059,2003,200106.182,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,-6.84,0.485714285714286
"243",17,"NE",2005,1888,NA,NA,NA,NA,5.15,0.702898551,NA,NA,-7.81,0.349166667,0.349166667,6.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,49569,-3.219754282,47973,-0.423154691,NA,0.325,0.325,0.325,69,3.9,1055,2004,-560199.949,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,-6.84,0.485714285714286
"244",17,"NE",2006,1889,NA,NA,NA,NA,5.15,0.702898551,NA,NA,-7.81,0.349166667,0.349166667,6.84,0,0.640743257,0,0.578244524,0.683997351,0.416666667,3.101062,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2004,2005,47973,-0.423154691,47770,-0.563114926,NA,0.325,0.325,0.325,66,4,1101,2005,-725127.882,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,-6.84,0.485714285714286
"245",17,"NE",2007,1890,NA,NA,NA,NA,5.85,0.601449275,NA,NA,-7.81,0.349166667,0.349166667,6.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,47770,-0.563114926,47501,-0.936822383,NA,0.371,0.371,0.371,65,3.4,1125,2006,-667978.7862,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,0.349166667,-6.84,0.485714285714286
